method,split,seed,mean_success,ci95_success,mean_final_error,ci95_final_error,mean_energy,ci95_energy,mean_contact_violation,mean_disagreement,mean_branch_entropy,diagnostic_rate,mean_probe_value,fallback_rate,episodes,seeds
robust_minimax_mpc,delayed_touch_sticky,7,0.9167,0.1130,0.0538,0.0174,0.7949,0.0433,0.0000,0.0159,1.3538,0.0000,0.0558,0.0000,24,1
robust_minimax_mpc,high_friction,0,1.0000,0.0000,0.0246,0.0051,0.5300,0.0189,0.0000,0.0131,1.3538,0.0000,0.0551,0.0000,24,1
robust_minimax_mpc,high_friction,1,1.0000,0.0000,0.0226,0.0045,0.5203,0.0178,0.0000,0.0132,1.3538,0.0000,0.0550,0.0000,24,1
robust_minimax_mpc,high_friction,2,1.0000,0.0000,0.0189,0.0044,0.5244,0.0154,0.0000,0.0125,1.3538,0.0000,0.0549,0.0000,24,1
robust_minimax_mpc,high_friction,3,1.0000,0.0000,0.0200,0.0045,0.5229,0.0195,0.0000,0.0104,1.3538,0.0000,0.0545,0.0000,24,1
robust_minimax_mpc,high_friction,4,1.0000,0.0000,0.0225,0.0060,0.5218,0.0142,0.0000,0.0118,1.3538,0.0000,0.0548,0.0000,24,1
robust_minimax_mpc,high_friction,5,1.0000,0.0000,0.0232,0.0044,0.5175,0.0171,0.0000,0.0154,1.3538,0.0000,0.0558,0.0000,24,1
robust_minimax_mpc,high_friction,6,1.0000,0.0000,0.0276,0.0055,0.5311,0.0169,0.0000,0.0152,1.3538,0.0000,0.0555,0.0000,24,1
robust_minimax_mpc,high_friction,7,1.0000,0.0000,0.0248,0.0054,0.5214,0.0191,0.0000,0.0133,1.3538,0.0000,0.0551,0.0000,24,1
robust_minimax_mpc,low_friction,0,1.0000,0.0000,0.0398,0.0081,0.3939,0.0160,0.0000,0.0148,1.3538,0.0000,0.0556,0.0000,24,1
robust_minimax_mpc,low_friction,1,1.0000,0.0000,0.0395,0.0085,0.3891,0.0158,0.0000,0.0113,1.3538,0.0000,0.0547,0.0000,24,1
robust_minimax_mpc,low_friction,2,0.8750,0.1352,0.0378,0.0089,0.3872,0.0184,0.0000,0.0130,1.3538,0.0000,0.0550,0.0000,24,1
robust_minimax_mpc,low_friction,3,0.9583,0.0817,0.0384,0.0074,0.3892,0.0157,0.0000,0.0148,1.3538,0.0000,0.0556,0.0000,24,1
robust_minimax_mpc,low_friction,4,0.9583,0.0817,0.0342,0.0086,0.4013,0.0163,0.0000,0.0114,1.3538,0.0000,0.0548,0.0000,24,1
robust_minimax_mpc,low_friction,5,1.0000,0.0000,0.0405,0.0080,0.3988,0.0157,0.0000,0.0141,1.3538,0.0000,0.0554,0.0000,24,1
robust_minimax_mpc,low_friction,6,1.0000,0.0000,0.0408,0.0074,0.3820,0.0183,0.0000,0.0111,1.3538,0.0000,0.0546,0.0000,24,1
robust_minimax_mpc,low_friction,7,1.0000,0.0000,0.0421,0.0089,0.4109,0.0160,0.0000,0.0122,1.3538,0.0000,0.0549,0.0000,24,1
robust_minimax_mpc,nominal,0,1.0000,0.0000,0.0354,0.0078,0.4347,0.0171,0.0000,0.0128,1.3538,0.0000,0.0550,0.0000,24,1
robust_minimax_mpc,nominal,1,1.0000,0.0000,0.0283,0.0081,0.4335,0.0145,0.0000,0.0100,1.3538,0.0000,0.0544,0.0000,24,1
robust_minimax_mpc,nominal,2,1.0000,0.0000,0.0299,0.0077,0.4241,0.0160,0.0000,0.0100,1.3538,0.0000,0.0544,0.0000,24,1
robust_minimax_mpc,nominal,3,1.0000,0.0000,0.0292,0.0078,0.4406,0.0160,0.0000,0.0091,1.3538,0.0000,0.0543,0.0000,24,1
robust_minimax_mpc,nominal,4,1.0000,0.0000,0.0285,0.0075,0.4264,0.0158,0.0000,0.0113,1.3538,0.0000,0.0546,0.0000,24,1
robust_minimax_mpc,nominal,5,1.0000,0.0000,0.0285,0.0073,0.4349,0.0160,0.0000,0.0103,1.3538,0.0000,0.0544,0.0000,24,1
robust_minimax_mpc,nominal,6,1.0000,0.0000,0.0238,0.0068,0.4318,0.0139,0.0000,0.0112,1.3538,0.0000,0.0546,0.0000,24,1
robust_minimax_mpc,nominal,7,1.0000,0.0000,0.0287,0.0083,0.4446,0.0163,0.0000,0.0103,1.3538,0.0000,0.0547,0.0000,24,1
robust_minimax_mpc,sensor_conflict,0,0.3750,0.1979,0.1422,0.0434,0.4387,0.0364,0.0000,0.0967,1.3538,0.0000,0.1147,0.0000,24,1
robust_minimax_mpc,sensor_conflict,1,0.4167,0.2015,0.1229,0.0406,0.4806,0.0346,0.0000,0.0908,1.3538,0.0000,0.1097,0.0000,24,1
robust_minimax_mpc,sensor_conflict,2,0.3333,0.1927,0.1232,0.0330,0.4466,0.0284,0.0000,0.0987,1.3538,0.0000,0.1166,0.0000,24,1
robust_minimax_mpc,sensor_conflict,3,0.3750,0.1979,0.1315,0.0340,0.4671,0.0267,0.0000,0.0852,1.3538,0.0000,0.1046,0.0000,24,1
robust_minimax_mpc,sensor_conflict,4,0.4167,0.2015,0.1450,0.0441,0.4382,0.0292,0.0000,0.0742,1.3538,0.0000,0.0953,0.0000,24,1
robust_minimax_mpc,sensor_conflict,5,0.2917,0.1858,0.1651,0.0481,0.4460,0.0315,0.0000,0.0684,1.3538,0.0000,0.0916,0.0000,24,1
robust_minimax_mpc,sensor_conflict,6,0.1250,0.1352,0.1906,0.0319,0.4570,0.0184,0.0000,0.0666,1.3538,0.0000,0.0900,0.0000,24,1
robust_minimax_mpc,sensor_conflict,7,0.2500,0.1770,0.1526,0.0404,0.4423,0.0274,0.0000,0.0626,1.3538,0.0000,0.0876,0.0000,24,1
robust_minimax_mpc,sticky_contact,0,1.0000,0.0000,0.0213,0.0031,0.7249,0.0192,0.0000,0.0151,1.3538,0.0000,0.0557,0.0000,24,1
robust_minimax_mpc,sticky_contact,1,1.0000,0.0000,0.0224,0.0040,0.7308,0.0198,0.0000,0.0162,1.3538,0.0000,0.0559,0.0000,24,1
robust_minimax_mpc,sticky_contact,2,1.0000,0.0000,0.0220,0.0033,0.7294,0.0172,0.0000,0.0145,1.3538,0.0000,0.0556,0.0000,24,1
robust_minimax_mpc,sticky_contact,3,1.0000,0.0000,0.0189,0.0027,0.7200,0.0211,0.0000,0.0168,1.3538,0.0000,0.0560,0.0000,24,1
robust_minimax_mpc,sticky_contact,4,1.0000,0.0000,0.0226,0.0021,0.7249,0.0224,0.0000,0.0145,1.3538,0.0000,0.0557,0.0000,24,1
robust_minimax_mpc,sticky_contact,5,1.0000,0.0000,0.0214,0.0029,0.7094,0.0158,0.0000,0.0167,1.3538,0.0000,0.0559,0.0000,24,1
robust_minimax_mpc,sticky_contact,6,1.0000,0.0000,0.0212,0.0029,0.7093,0.0189,0.0000,0.0185,1.3538,0.0000,0.0568,0.0000,24,1
robust_minimax_mpc,sticky_contact,7,1.0000,0.0000,0.0233,0.0025,0.7228,0.0237,0.0000,0.0147,1.3538,0.0000,0.0556,0.0000,24,1
robust_minimax_mpc,tactile_noise,0,1.0000,0.0000,0.0387,0.0077,0.4579,0.0195,0.0000,0.0615,1.3538,0.0000,0.0856,0.0000,24,1
robust_minimax_mpc,tactile_noise,1,1.0000,0.0000,0.0356,0.0075,0.4423,0.0172,0.0000,0.0479,1.3538,0.0000,0.0755,0.0000,24,1
robust_minimax_mpc,tactile_noise,2,1.0000,0.0000,0.0427,0.0053,0.4525,0.0184,0.0000,0.0502,1.3538,0.0000,0.0773,0.0000,24,1
robust_minimax_mpc,tactile_noise,3,1.0000,0.0000,0.0365,0.0071,0.4565,0.0163,0.0000,0.0465,1.3538,0.0000,0.0741,0.0000,24,1
robust_minimax_mpc,tactile_noise,4,1.0000,0.0000,0.0372,0.0078,0.4721,0.0196,0.0000,0.0533,1.3538,0.0000,0.0784,0.0000,24,1
robust_minimax_mpc,tactile_noise,5,1.0000,0.0000,0.0401,0.0067,0.4616,0.0155,0.0000,0.0395,1.3538,0.0000,0.0701,0.0000,24,1
robust_minimax_mpc,tactile_noise,6,1.0000,0.0000,0.0420,0.0073,0.4653,0.0182,0.0000,0.0591,1.3538,0.0000,0.0840,0.0000,24,1
robust_minimax_mpc,tactile_noise,7,1.0000,0.0000,0.0387,0.0077,0.4642,0.0228,0.0000,0.0619,1.3538,0.0000,0.0852,0.0000,24,1
robust_minimax_mpc,vision_bias,0,0.3750,0.1979,0.0909,0.0223,0.4200,0.0230,0.0000,0.0271,1.3538,0.0000,0.0619,0.0000,24,1
robust_minimax_mpc,vision_bias,1,0.3750,0.1979,0.1043,0.0285,0.4286,0.0259,0.0000,0.0329,1.3538,0.0000,0.0665,0.0000,24,1
robust_minimax_mpc,vision_bias,2,0.6667,0.1927,0.0839,0.0307,0.4233,0.0239,0.0000,0.0358,1.3538,0.0000,0.0675,0.0000,24,1
robust_minimax_mpc,vision_bias,3,0.2500,0.1770,0.1160,0.0250,0.4137,0.0253,0.0000,0.0197,1.3538,0.0000,0.0590,0.0000,24,1
robust_minimax_mpc,vision_bias,4,0.5417,0.2036,0.0866,0.0228,0.4372,0.0210,0.0000,0.0319,1.3538,0.0000,0.0652,0.0000,24,1
robust_minimax_mpc,vision_bias,5,0.5417,0.2036,0.0873,0.0197,0.4301,0.0178,0.0000,0.0340,1.3538,0.0000,0.0670,0.0000,24,1
robust_minimax_mpc,vision_bias,6,0.2500,0.1770,0.1175,0.0296,0.4257,0.0287,0.0000,0.0201,1.3538,0.0000,0.0589,0.0000,24,1
robust_minimax_mpc,vision_bias,7,0.5000,0.2043,0.0981,0.0276,0.4267,0.0287,0.0000,0.0297,1.3538,0.0000,0.0646,0.0000,24,1
tactile_only_mpc,combined_shift,0,0.3750,0.1979,0.0946,0.0211,0.4960,0.0251,0.0000,0.0409,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,1,0.5417,0.2036,0.0714,0.0194,0.5227,0.0312,0.0000,0.0414,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,2,0.3750,0.1979,0.0900,0.0212,0.4960,0.0299,0.0000,0.0390,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,3,0.5417,0.2036,0.0784,0.0224,0.5007,0.0174,0.0000,0.0533,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,4,0.5000,0.2043,0.0955,0.0309,0.4765,0.0229,0.0000,0.0439,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,5,0.6250,0.1979,0.0797,0.0243,0.4983,0.0245,0.0000,0.0397,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,6,0.5000,0.2043,0.0861,0.0252,0.4949,0.0307,0.0000,0.0392,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,combined_shift,7,0.5833,0.2015,0.0697,0.0185,0.5027,0.0249,0.0000,0.0444,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,0,0.7500,0.1770,0.0502,0.0167,0.4610,0.0171,0.0000,0.0362,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,1,0.7917,0.1660,0.0453,0.0131,0.4475,0.0207,0.0000,0.0332,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,2,0.8750,0.1352,0.0336,0.0124,0.4522,0.0183,0.0000,0.0335,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,3,0.9167,0.1130,0.0345,0.0116,0.4684,0.0169,0.0000,0.0317,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,4,0.8750,0.1352,0.0375,0.0109,0.4497,0.0169,0.0000,0.0380,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,5,0.8333,0.1523,0.0436,0.0154,0.4694,0.0171,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,6,0.9167,0.1130,0.0357,0.0175,0.4714,0.0163,0.0000,0.0329,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,contact_dropout,7,0.8333,0.1523,0.0421,0.0200,0.4435,0.0196,0.0000,0.0445,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,0,0.5000,0.2043,0.1040,0.0257,0.7459,0.0752,0.0000,0.0175,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,1,0.5000,0.2043,0.1078,0.0287,0.7497,0.0529,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,2,0.6250,0.1979,0.0781,0.0206,0.7929,0.0546,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,3,0.7500,0.1770,0.0807,0.0232,0.7617,0.0390,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,4,0.6667,0.1927,0.0718,0.0179,0.7700,0.0569,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,5,0.4583,0.2036,0.1088,0.0279,0.6962,0.0523,0.0000,0.0192,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,6,0.6667,0.1927,0.0941,0.0284,0.7457,0.0679,0.0000,0.0166,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,delayed_touch_sticky,7,0.8333,0.1523,0.0664,0.0162,0.7769,0.0447,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,0,1.0000,0.0000,0.0181,0.0012,0.4930,0.0154,0.0000,0.0131,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,1,1.0000,0.0000,0.0190,0.0018,0.4828,0.0154,0.0000,0.0132,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,2,1.0000,0.0000,0.0186,0.0017,0.4994,0.0163,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,3,1.0000,0.0000,0.0195,0.0016,0.4908,0.0171,0.0000,0.0104,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,4,1.0000,0.0000,0.0190,0.0020,0.4922,0.0143,0.0000,0.0118,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,5,1.0000,0.0000,0.0185,0.0014,0.4786,0.0178,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,6,1.0000,0.0000,0.0196,0.0012,0.4928,0.0155,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,high_friction,7,1.0000,0.0000,0.0187,0.0018,0.4839,0.0179,0.0000,0.0133,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,0,1.0000,0.0000,0.0147,0.0028,0.3628,0.0145,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,1,1.0000,0.0000,0.0120,0.0023,0.3602,0.0126,0.0000,0.0113,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,2,1.0000,0.0000,0.0123,0.0021,0.3593,0.0159,0.0000,0.0130,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,3,1.0000,0.0000,0.0130,0.0027,0.3578,0.0144,0.0000,0.0148,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,4,1.0000,0.0000,0.0121,0.0016,0.3773,0.0121,0.0000,0.0114,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,5,1.0000,0.0000,0.0142,0.0028,0.3670,0.0134,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,6,1.0000,0.0000,0.0121,0.0022,0.3548,0.0161,0.0000,0.0111,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,low_friction,7,1.0000,0.0000,0.0131,0.0022,0.3780,0.0125,0.0000,0.0122,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,0,1.0000,0.0000,0.0123,0.0025,0.3963,0.0157,0.0000,0.0128,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,1,1.0000,0.0000,0.0107,0.0024,0.4038,0.0124,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,2,1.0000,0.0000,0.0126,0.0023,0.3996,0.0122,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,3,1.0000,0.0000,0.0100,0.0023,0.4134,0.0133,0.0000,0.0091,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,4,1.0000,0.0000,0.0105,0.0014,0.3989,0.0128,0.0000,0.0113,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,5,1.0000,0.0000,0.0120,0.0020,0.4045,0.0156,0.0000,0.0103,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,6,1.0000,0.0000,0.0107,0.0029,0.4059,0.0121,0.0000,0.0112,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,nominal,7,1.0000,0.0000,0.0117,0.0021,0.4140,0.0131,0.0000,0.0103,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,0,0.3333,0.1927,0.1626,0.0446,0.4274,0.0471,0.0000,0.0967,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,1,0.2917,0.1858,0.1730,0.0451,0.4224,0.0315,0.0000,0.0908,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,2,0.3750,0.1979,0.1461,0.0393,0.4142,0.0418,0.0000,0.0987,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,3,0.2500,0.1770,0.1703,0.0376,0.4056,0.0251,0.0000,0.0852,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,4,0.2500,0.1770,0.1737,0.0427,0.3903,0.0315,0.0000,0.0742,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,5,0.3333,0.1927,0.1765,0.0503,0.4014,0.0291,0.0000,0.0684,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,6,0.1667,0.1523,0.1868,0.0367,0.4396,0.0260,0.0000,0.0666,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sensor_conflict,7,0.2917,0.1858,0.1535,0.0403,0.4320,0.0363,0.0000,0.0626,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,0,1.0000,0.0000,0.0333,0.0020,0.6797,0.0164,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,1,1.0000,0.0000,0.0341,0.0022,0.6907,0.0210,0.0000,0.0162,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,2,0.9583,0.0817,0.0381,0.0049,0.6879,0.0161,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,3,1.0000,0.0000,0.0330,0.0021,0.6720,0.0179,0.0000,0.0168,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,4,1.0000,0.0000,0.0349,0.0026,0.6803,0.0138,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,5,1.0000,0.0000,0.0350,0.0016,0.6768,0.0164,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,6,1.0000,0.0000,0.0334,0.0027,0.6658,0.0175,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,sticky_contact,7,1.0000,0.0000,0.0340,0.0021,0.6816,0.0236,0.0000,0.0147,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,0,0.7917,0.1660,0.0447,0.0186,0.4103,0.0233,0.0000,0.0615,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,1,0.8333,0.1523,0.0334,0.0120,0.4078,0.0203,0.0000,0.0479,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,2,0.9583,0.0817,0.0318,0.0131,0.4064,0.0230,0.0000,0.0502,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,3,0.8750,0.1352,0.0332,0.0111,0.4237,0.0203,0.0000,0.0465,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,4,0.8333,0.1523,0.0375,0.0143,0.4354,0.0196,0.0000,0.0533,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,5,0.9583,0.0817,0.0281,0.0090,0.4254,0.0187,0.0000,0.0395,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,6,0.7917,0.1660,0.0455,0.0248,0.4284,0.0263,0.0000,0.0591,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,tactile_noise,7,0.8333,0.1523,0.0391,0.0119,0.4247,0.0230,0.0000,0.0619,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,0,0.4167,0.2015,0.0835,0.0247,0.3846,0.0226,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,1,0.3750,0.1979,0.0924,0.0318,0.3857,0.0253,0.0000,0.0329,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,2,0.6667,0.1927,0.0658,0.0341,0.3792,0.0216,0.0000,0.0358,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,3,0.3333,0.1927,0.1076,0.0303,0.3832,0.0246,0.0000,0.0197,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,4,0.5417,0.2036,0.0768,0.0257,0.3908,0.0182,0.0000,0.0319,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,5,0.5417,0.2036,0.0744,0.0252,0.3896,0.0143,0.0000,0.0340,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,6,0.3333,0.1927,0.1158,0.0359,0.3882,0.0242,0.0000,0.0201,0.0000,0.0000,0.0000,0.0000,24,1
tactile_only_mpc,vision_bias,7,0.5417,0.2036,0.0840,0.0299,0.3915,0.0314,0.0000,0.0297,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,0,0.6667,0.1927,0.0599,0.0136,0.5186,0.0216,0.0000,0.0409,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,1,0.6250,0.1979,0.0611,0.0154,0.5317,0.0281,0.0000,0.0414,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,2,0.5833,0.2015,0.0730,0.0157,0.5100,0.0235,0.0000,0.0390,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,3,0.5833,0.2015,0.0735,0.0191,0.5144,0.0203,0.0000,0.0533,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,4,0.5417,0.2036,0.0945,0.0291,0.5064,0.0256,0.0000,0.0439,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,5,0.5833,0.2015,0.0711,0.0222,0.5210,0.0237,0.0000,0.0397,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,6,0.7083,0.1858,0.0674,0.0229,0.5097,0.0300,0.0000,0.0392,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,combined_shift,7,0.5833,0.2015,0.0647,0.0159,0.5107,0.0232,0.0000,0.0444,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,0,0.8750,0.1352,0.0392,0.0113,0.4573,0.0143,0.0000,0.0362,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,1,0.8750,0.1352,0.0418,0.0128,0.4461,0.0184,0.0000,0.0332,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,2,0.9583,0.0817,0.0355,0.0112,0.4563,0.0155,0.0000,0.0335,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,3,1.0000,0.0000,0.0268,0.0050,0.4617,0.0144,0.0000,0.0317,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,4,0.9167,0.1130,0.0338,0.0096,0.4558,0.0168,0.0000,0.0380,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,5,0.9583,0.0817,0.0322,0.0084,0.4701,0.0177,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,6,0.9583,0.0817,0.0326,0.0080,0.4732,0.0169,0.0000,0.0329,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,contact_dropout,7,0.8750,0.1352,0.0419,0.0195,0.4486,0.0152,0.0000,0.0445,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,0,0.4167,0.2015,0.0983,0.0204,0.7253,0.0668,0.0000,0.0175,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,1,0.5417,0.2036,0.1035,0.0268,0.7682,0.0600,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,2,0.7083,0.1858,0.0709,0.0155,0.7728,0.0420,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,3,0.7917,0.1660,0.0674,0.0148,0.7823,0.0449,0.0000,0.0156,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,4,0.5833,0.2015,0.0777,0.0175,0.7565,0.0551,0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,5,0.4583,0.2036,0.1000,0.0232,0.7139,0.0543,0.0000,0.0192,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,6,0.5417,0.2036,0.0913,0.0244,0.7536,0.0559,0.0000,0.0166,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,delayed_touch_sticky,7,0.9167,0.1130,0.0630,0.0146,0.7811,0.0439,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,0,1.0000,0.0000,0.0208,0.0009,0.4924,0.0160,0.0000,0.0131,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,1,1.0000,0.0000,0.0212,0.0013,0.4855,0.0167,0.0000,0.0132,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,2,1.0000,0.0000,0.0216,0.0013,0.4995,0.0157,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,3,1.0000,0.0000,0.0205,0.0011,0.4912,0.0148,0.0000,0.0104,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,4,1.0000,0.0000,0.0212,0.0014,0.4937,0.0126,0.0000,0.0118,0.0000,0.0000,0.0000,0.0000,24,1
vision_only_mpc,high_friction,5,1.0000,0.0000,0.0214,0.0010,0.4799,0.0162,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,24,1
