method,split,seed,episode,success,final_error,energy,max_contact_force,contact_violation,probe_contact,used_diagnostic,disagreement,branch_entropy,probe_value,fallback_used,action_move,action_dir_x,action_dir_y,action_anchor_x,action_anchor_y,object_path,pusher_path,true_friction,vision_bias_norm,tactile_noise,action_note
oracle_mode_mpc,combined_shift,3,18,1,0.00984,0.48482,8.16219,0,1,0,0.05789,-0.00000,0.00000,0.0,0.20913,0.99983,0.01863,0.01269,-0.03199,0.18297,0.19169,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,3,19,1,0.04113,0.59282,13.93174,0,1,0,0.06444,-0.00000,0.00000,0.0,0.18120,0.92967,0.36838,0.03476,0.05932,0.15865,0.16549,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,3,20,0,0.07705,0.61591,7.76495,0,1,0,0.08174,-0.00000,0.00000,0.0,0.30849,0.97832,-0.20711,0.05260,0.07768,0.27449,0.28483,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,3,21,1,0.06196,0.57177,6.44348,0,1,0,0.04348,-0.00000,0.00000,0.0,0.25498,0.94595,-0.32430,0.02653,-0.04388,0.22691,0.23497,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,3,22,1,0.06275,0.60437,7.45893,0,1,0,0.04154,-0.00000,0.00000,0.0,0.25798,0.98591,0.16727,0.06863,0.07385,0.22844,0.23688,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,3,23,1,0.02849,0.56993,7.88889,0,1,0,0.00882,-0.00000,0.00000,0.0,0.23938,0.96422,0.26509,0.10423,-0.02727,0.21234,0.22105,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,0,1,0.05932,0.55620,7.08555,0,1,0,0.01679,-0.00000,0.00000,0.0,0.24007,0.85871,-0.51247,0.03724,-0.06510,0.21780,0.22336,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,1,1,0.04025,0.50812,6.91303,0,1,0,0.00981,-0.00000,0.00000,0.0,0.17710,0.93517,0.35420,0.08380,0.09336,0.15471,0.16276,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,2,1,0.06025,0.44899,6.37421,0,1,0,0.04490,-0.00000,0.00000,0.0,0.15745,0.94817,0.31776,0.04046,0.02797,0.13592,0.14356,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,3,1,0.04412,0.64196,11.64524,0,1,0,0.04755,-0.00000,0.00000,0.0,0.33811,0.98458,0.17492,0.02014,0.01599,0.30398,0.31288,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,4,1,0.07353,0.59585,13.84104,0,1,0,0.06386,-0.00000,0.00000,0.0,0.21524,0.80854,0.58844,0.03775,-0.01814,0.19602,0.20368,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,5,1,0.03861,0.57577,12.82247,0,1,0,0.03242,-0.00000,0.00000,0.0,0.13543,0.89890,-0.43816,0.04993,-0.01449,0.11802,0.12341,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,6,1,0.02575,0.53747,7.96943,0,1,0,0.02674,-0.00000,0.00000,0.0,0.23112,0.99959,-0.02856,0.01069,-0.01928,0.20333,0.21256,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,7,1,0.05546,0.47099,8.34161,0,1,0,0.08373,-0.00000,0.00000,0.0,0.20182,0.95748,-0.28851,0.00600,0.02182,0.17748,0.18510,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,8,1,0.00959,0.55879,12.18130,0,1,0,0.05168,-0.00000,0.00000,0.0,0.26016,0.94830,-0.31737,0.03059,-0.02383,0.23279,0.24046,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,9,1,0.02830,0.54441,8.70145,0,1,0,0.02482,-0.00000,0.00000,0.0,0.24880,0.99950,-0.03175,0.02840,0.01103,0.21953,0.22873,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,10,0,0.07870,0.56825,11.66897,0,1,0,0.08765,-0.00000,0.00000,0.0,0.31861,0.99334,-0.11522,0.03022,-0.05346,0.28460,0.29525,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,11,1,0.04814,0.49366,7.54422,0,1,0,0.04318,-0.00000,0.00000,0.0,0.18066,0.99198,-0.12636,0.03504,0.02180,0.15621,0.16529,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,12,1,0.01165,0.50224,7.57089,0,1,0,0.03695,-0.00000,0.00000,0.0,0.17985,0.99936,-0.03590,0.04436,0.02698,0.15451,0.16411,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,13,1,0.06391,0.58184,12.19805,0,1,0,0.02551,-0.00000,0.00000,0.0,0.26369,0.91000,-0.41461,0.05043,-0.10669,0.23555,0.24268,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,14,1,0.06454,0.57906,8.62123,0,1,0,0.02113,-0.00000,0.00000,0.0,0.24385,0.99064,-0.13648,0.12776,-0.03208,0.21526,0.22406,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,15,1,0.06546,0.53483,6.72555,0,1,0,0.05475,-0.00000,0.00000,0.0,0.24300,0.98141,-0.19193,0.05701,-0.01373,0.21511,0.22346,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,16,1,0.03760,0.61138,12.27766,0,1,0,0.09073,-0.00000,0.00000,0.0,0.29522,0.96264,0.27077,0.04481,0.09743,0.26430,0.27291,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,17,1,0.02458,0.52571,9.65850,0,1,0,0.04492,-0.00000,0.00000,0.0,0.22444,0.97524,0.22116,-0.00200,-0.00631,0.19689,0.20591,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,18,0,0.13216,0.57488,5.70897,0,1,0,0.04419,-0.00000,0.00000,0.0,0.30136,0.72034,0.69362,0.04227,0.01080,0.27801,0.28522,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,19,1,0.01137,0.52968,7.27651,0,1,0,0.04653,-0.00000,0.00000,0.0,0.23336,0.96657,0.25639,0.02731,-0.03759,0.20484,0.21448,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,20,1,0.05329,0.57116,8.97955,0,1,0,0.01880,-0.00000,0.00000,0.0,0.23028,0.95140,0.30797,0.06755,0.04905,0.20460,0.21332,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,21,1,0.07422,0.60379,7.36932,0,1,0,0.03188,-0.00000,0.00000,0.0,0.30048,0.93687,0.34968,0.03044,0.01170,0.26954,0.27728,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,22,1,0.07161,0.59531,15.46023,0,1,0,0.05221,-0.00000,0.00000,0.0,0.20501,0.83793,0.54578,0.03442,-0.05834,0.18545,0.19171,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,4,23,1,0.01416,0.48480,6.29406,0,1,0,0.05168,-0.00000,0.00000,0.0,0.15524,0.96869,0.24826,0.05974,0.05215,0.13327,0.14151,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,0,1,0.02193,0.55275,6.95415,0,1,0,0.02552,-0.00000,0.00000,0.0,0.21332,0.99635,-0.08535,0.11532,0.06473,0.18587,0.19491,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,1,1,0.05290,0.58857,15.06487,0,1,0,0.02807,-0.00000,0.00000,0.0,0.18600,0.96821,0.25016,0.02770,-0.08110,0.16168,0.17022,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,2,1,0.04249,0.60553,7.08258,0,1,0,0.02031,-0.00000,0.00000,0.0,0.32366,0.92976,-0.36817,0.02864,-0.02976,0.29090,0.29881,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,3,0,0.08667,0.51402,8.47422,0,1,0,0.06054,-0.00000,0.00000,0.0,0.21694,0.99393,-0.10998,0.07142,-0.02734,0.19049,0.19876,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,4,0,0.07516,0.57924,5.50902,0,1,0,0.02494,-0.00000,0.00000,0.0,0.30278,0.81069,0.58548,-0.00332,0.00681,0.27579,0.28559,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,5,1,0.03028,0.53570,7.60673,0,1,0,0.02923,-0.00000,0.00000,0.0,0.22384,0.86555,0.50083,0.13212,0.08717,0.20199,0.20684,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,6,1,0.06689,0.47300,5.86063,0,1,0,0.10052,-0.00000,0.00000,0.0,0.17876,0.94064,0.33942,0.06712,0.00479,0.15641,0.16425,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,7,1,0.05913,0.56912,7.77183,0,1,0,0.01536,-0.00000,0.00000,0.0,0.24492,0.94806,-0.31809,0.10548,-0.01226,0.21748,0.22574,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,8,1,0.05117,0.46657,7.58694,0,1,0,0.04300,-0.00000,0.00000,0.0,0.18951,0.98152,0.19137,0.05017,-0.07084,0.16355,0.17321,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,9,0,0.08190,0.51560,8.07317,0,1,0,0.01759,-0.00000,0.00000,0.0,0.17339,0.98405,0.17790,0.05860,-0.02017,0.14887,0.15823,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,10,1,0.00984,0.49098,9.54762,0,1,0,0.06244,-0.00000,0.00000,0.0,0.23097,0.93996,-0.34127,0.01607,0.00013,0.20483,0.21195,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,11,1,0.01024,0.55164,9.65583,0,1,0,0.04880,-0.00000,0.00000,0.0,0.25827,0.99128,0.13177,-0.00918,-0.05843,0.22824,0.23752,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,12,1,0.07231,0.61800,11.81233,0,1,0,0.06359,-0.00000,0.00000,0.0,0.28991,0.86038,0.50966,0.06176,0.08674,0.26296,0.26895,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,13,1,0.02131,0.46886,7.10634,0,1,0,0.03147,-0.00000,0.00000,0.0,0.16255,0.85800,0.51365,0.12546,0.07353,0.14574,0.14995,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,14,1,0.06823,0.50581,6.65822,0,1,0,0.07953,-0.00000,0.00000,0.0,0.25189,0.99450,0.10475,0.03325,-0.05289,0.22217,0.23200,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,15,1,0.06467,0.55317,7.84522,0,1,0,0.07413,-0.00000,0.00000,0.0,0.26536,0.98759,0.15704,-0.00399,0.00777,0.23509,0.24349,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,16,1,0.05019,0.53549,9.92244,0,1,0,0.01002,-0.00000,0.00000,0.0,0.21379,0.94920,0.31467,0.06369,0.08064,0.18810,0.19692,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,17,1,0.06529,0.59144,7.50040,0,1,0,0.02462,-0.00000,0.00000,0.0,0.26790,0.93376,0.35789,0.04936,-0.04509,0.23968,0.24723,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,18,1,0.03034,0.45873,7.67936,0,1,0,0.06118,-0.00000,0.00000,0.0,0.13704,0.89165,0.45273,0.09409,0.04115,0.11889,0.12465,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,19,1,0.06355,0.55755,7.95573,0,1,0,0.01102,-0.00000,0.00000,0.0,0.25558,0.84588,0.53337,0.03757,-0.03419,0.23184,0.23770,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,20,1,0.07025,0.50245,7.27745,0,1,0,0.05123,-0.00000,0.00000,0.0,0.16169,0.84219,0.53917,0.09861,-0.04955,0.14539,0.15086,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,21,1,0.05144,0.54580,6.77019,0,1,0,0.03182,-0.00000,0.00000,0.0,0.21359,0.77935,-0.62658,0.09603,0.00729,0.19579,0.20465,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,22,1,0.04311,0.49349,7.94347,0,1,0,0.03435,-0.00000,0.00000,0.0,0.18557,0.90727,0.42055,0.05031,-0.00732,0.16378,0.16990,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,5,23,1,0.01227,0.71917,11.28127,0,1,0,0.00459,-0.00000,0.00000,0.0,0.26462,0.95378,-0.30050,0.02797,-0.06181,0.23579,0.24363,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,0,1,0.05627,0.63929,8.68756,0,1,0,0.04194,-0.00000,0.00000,0.0,0.22109,0.99994,-0.01109,0.06703,0.01287,0.19382,0.20323,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,1,1,0.06077,0.53108,9.23720,0,1,0,0.05923,-0.00000,0.00000,0.0,0.23812,0.99984,0.01800,0.05303,-0.05463,0.21002,0.21860,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,2,1,0.00965,0.52754,8.25319,0,1,0,0.06588,-0.00000,0.00000,0.0,0.24294,0.92188,-0.38747,0.03688,0.03145,0.21654,0.22390,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,3,0,0.07568,0.48124,7.73370,0,1,0,0.06907,-0.00000,0.00000,0.0,0.16748,0.81613,-0.57786,0.07146,-0.03610,0.15121,0.15853,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,4,1,0.03892,0.64345,12.30809,0,1,0,0.04292,-0.00000,0.00000,0.0,0.17973,0.83208,-0.55466,0.05949,-0.00898,0.16177,0.16833,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,5,1,0.07095,0.55905,9.64041,0,1,0,0.02595,-0.00000,0.00000,0.0,0.27627,0.99997,-0.00765,0.04790,0.01557,0.24407,0.25345,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,6,1,0.03296,0.50286,8.25175,0,1,0,0.01411,-0.00000,0.00000,0.0,0.14871,0.92200,-0.38719,0.04926,-0.07298,0.12886,0.13557,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,7,0,0.09923,0.54051,5.94136,0,1,0,0.03150,-0.00000,0.00000,0.0,0.22637,0.79098,0.61185,0.03788,0.08184,0.20636,0.21571,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,8,1,0.03617,0.59549,11.78501,0,1,0,0.00703,-0.00000,0.00000,0.0,0.34000,0.99948,-0.03224,0.01470,-0.01921,0.30502,0.31445,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,9,1,0.01237,0.50389,6.99130,0,1,0,0.04796,-0.00000,0.00000,0.0,0.14263,0.95989,-0.28038,0.12507,0.00890,0.12159,0.12953,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,10,1,0.07128,0.59482,9.88185,0,1,0,0.03235,-0.00000,0.00000,0.0,0.28346,0.99874,-0.05017,0.01379,0.06027,0.25204,0.26101,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,11,1,0.02494,0.56672,8.93892,0,1,0,0.03692,-0.00000,0.00000,0.0,0.22174,0.97475,-0.22332,0.09230,-0.00061,0.19527,0.20438,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,12,0,0.08441,0.50821,9.26080,0,1,0,0.01619,-0.00000,0.00000,0.0,0.19348,0.93689,0.34962,0.08028,0.09966,0.17002,0.17753,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,13,1,0.03260,0.57769,7.09099,0,1,0,0.02638,-0.00000,0.00000,0.0,0.26799,0.96992,0.24343,0.04777,0.02262,0.23824,0.24730,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,14,1,0.05072,0.53078,8.74688,0,1,0,0.01579,-0.00000,0.00000,0.0,0.20644,0.99900,-0.04470,0.04523,0.03940,0.17911,0.18863,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,15,1,0.05560,0.51117,7.74124,0,1,0,0.02930,-0.00000,0.00000,0.0,0.21169,0.99494,0.10046,0.02027,0.01740,0.18405,0.19331,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,16,0,0.11907,0.56831,6.71141,0,1,0,0.02503,-0.00000,0.00000,0.0,0.25349,0.85621,0.51663,0.04501,0.07434,0.22931,0.23457,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,17,0,0.09058,0.65441,11.77313,0,1,0,0.05013,-0.00000,0.00000,0.0,0.34000,0.99955,-0.02989,0.06082,-0.03848,0.30597,0.31522,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,18,1,0.00950,0.54358,10.53840,0,1,0,0.06598,-0.00000,0.00000,0.0,0.29041,0.97319,-0.22999,-0.00144,-0.07209,0.25969,0.26801,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,19,1,0.00993,0.57552,9.90675,0,1,0,0.05701,-0.00000,0.00000,0.0,0.27976,0.97400,-0.22654,0.04183,-0.06717,0.24923,0.25853,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,20,1,0.00921,0.65610,9.31280,0,1,0,0.02656,-0.00000,0.00000,0.0,0.24539,0.99905,0.04347,0.04408,-0.04463,0.21712,0.22564,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,21,1,0.07086,0.57242,6.31026,0,1,0,0.02449,-0.00000,0.00000,0.0,0.26356,0.98164,-0.19073,0.02396,0.00401,0.23320,0.24343,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,22,1,0.01072,0.49467,6.30607,0,1,0,0.05497,-0.00000,0.00000,0.0,0.14340,0.99625,-0.08651,0.10750,0.05276,0.12099,0.13035,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,6,23,1,0.04905,0.49220,8.57988,0,1,0,0.07303,-0.00000,0.00000,0.0,0.20650,0.97322,0.22986,-0.01121,-0.06549,0.18122,0.18945,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,0,1,0.04268,0.49656,8.78031,0,1,0,0.01579,-0.00000,0.00000,0.0,0.18528,0.93503,0.35456,0.03116,0.07941,0.16194,0.16948,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,1,1,0.04715,0.50824,9.23604,0,1,0,0.06686,-0.00000,0.00000,0.0,0.16227,0.97862,0.20569,-0.01068,0.08815,0.14014,0.14847,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,2,1,0.04181,0.60715,11.90676,0,1,0,0.00630,-0.00000,0.00000,0.0,0.33249,0.99919,-0.04026,-0.00860,0.05238,0.29736,0.30628,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,3,1,0.07246,0.46788,5.91438,0,1,0,0.02607,-0.00000,0.00000,0.0,0.20305,0.63265,0.77444,0.01959,0.04260,0.18832,0.18935,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,4,1,0.07039,0.58534,7.20437,0,1,0,0.03209,-0.00000,0.00000,0.0,0.28349,0.96224,-0.27222,0.02242,0.06553,0.25353,0.26189,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,5,1,0.06226,0.54639,7.91763,0,1,0,0.03632,-0.00000,0.00000,0.0,0.25223,0.84077,0.54140,0.05090,0.05705,0.22948,0.23640,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,6,1,0.05524,0.54806,6.51567,0,1,0,0.04066,-0.00000,0.00000,0.0,0.21758,0.99956,-0.02981,0.07779,-0.04923,0.19021,0.19912,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,7,1,0.01078,0.56017,9.17184,0,1,0,0.03942,-0.00000,0.00000,0.0,0.23032,0.98486,-0.17334,0.05401,0.06749,0.20206,0.21146,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,8,1,0.04493,0.50492,5.97453,0,1,0,0.01351,-0.00000,0.00000,0.0,0.19174,0.95814,0.28631,0.09296,-0.03434,0.16829,0.17609,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,9,1,0.00950,0.55135,10.89147,0,1,0,0.07119,-0.00000,0.00000,0.0,0.25081,0.98550,0.16966,0.03606,0.07644,0.22245,0.23124,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,10,1,0.03225,0.58216,7.76544,0,1,0,0.03626,-0.00000,0.00000,0.0,0.27333,0.97266,0.23225,0.06568,-0.02541,0.24208,0.25162,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,11,1,0.01129,0.54319,8.41716,0,1,0,0.05817,-0.00000,0.00000,0.0,0.24627,0.98363,0.18020,0.04923,0.00673,0.21626,0.22667,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,12,1,0.02842,0.57934,6.77541,0,1,0,0.01776,-0.00000,0.00000,0.0,0.25204,0.97769,0.21007,0.10915,-0.02653,0.22209,0.23126,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,13,1,0.05178,0.43290,7.70155,0,1,0,0.10907,-0.00000,0.00000,0.0,0.15861,0.76200,0.64758,0.02185,-0.02470,0.14472,0.15457,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,14,1,0.07215,0.60119,8.47832,0,1,0,0.06141,-0.00000,0.00000,0.0,0.29165,0.79965,-0.60046,0.07819,-0.04822,0.26619,0.27617,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,15,1,0.05826,0.54236,6.05456,0,1,0,0.04285,-0.00000,0.00000,0.0,0.22021,0.98424,-0.17684,0.13489,-0.06587,0.19326,0.20170,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,16,1,0.06613,0.61464,7.55320,0,1,0,0.05228,-0.00000,0.00000,0.0,0.27164,0.96439,-0.26448,0.07131,0.02204,0.24038,0.25041,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,17,1,0.01051,0.68161,12.16416,0,1,0,0.02671,-0.00000,0.00000,0.0,0.20278,0.98854,-0.15096,0.03839,0.02323,0.17704,0.18527,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,18,1,0.04288,0.52245,7.60298,0,1,0,0.00817,-0.00000,0.00000,0.0,0.18494,0.97708,0.21286,0.08627,-0.04489,0.15986,0.16867,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,19,1,0.01064,0.47633,8.35576,0,1,0,0.05284,-0.00000,0.00000,0.0,0.17396,0.99682,-0.07965,0.02598,0.04330,0.14997,0.15893,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,20,1,0.04302,0.60320,9.29428,0,1,0,0.07304,-0.00000,0.00000,0.0,0.32099,0.95252,0.30446,-0.00444,0.07220,0.28942,0.29783,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,21,1,0.02966,0.58799,6.35362,0,1,0,0.05237,-0.00000,0.00000,0.0,0.25307,0.99310,-0.11727,0.10442,-0.09494,0.22418,0.23308,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,22,0,0.08799,0.52335,8.28288,0,1,0,0.05088,-0.00000,0.00000,0.0,0.20191,0.89300,-0.45006,0.04702,-0.01316,0.17918,0.18540,1.3500,0.04500,0.03000,diagnostic
oracle_mode_mpc,combined_shift,7,23,1,0.02317,0.54573,9.40471,0,1,0,0.07515,-0.00000,0.00000,0.0,0.21017,0.95796,0.28690,0.07085,-0.02038,0.18458,0.19308,1.3500,0.04500,0.03000,diagnostic
random_push,sensor_conflict,0,0,0,0.15969,0.36472,5.70223,0,1,0,0.04301,0.00000,0.05535,0.0,0.23222,0.46102,-0.88739,-0.01296,-0.05739,0.12418,0.22332,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,1,0,0.13710,0.42868,9.14463,0,0,0,0.14554,0.00000,0.11813,0.0,0.15322,0.92454,-0.38109,0.01739,-0.07448,0.10375,0.14512,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,2,0,0.08512,0.38317,10.86405,0,1,0,0.02732,0.00000,0.04312,0.0,0.17711,0.93758,0.34777,0.02316,0.00446,0.11601,0.17043,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,3,0,0.22574,0.22317,3.22011,0,1,0,0.15304,0.00000,0.12402,0.0,0.12529,0.98634,-0.16470,-0.02439,0.09666,0.00000,0.12011,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,4,0,0.16009,0.40642,4.55074,0,1,0,0.10597,0.00000,0.08706,0.0,0.27914,0.96645,-0.25685,-0.06169,0.01345,0.13798,0.26696,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,5,0,0.32312,0.27244,4.10490,0,1,0,0.11298,0.00000,0.09257,0.0,0.19485,0.62549,-0.78023,-0.06332,-0.10019,0.00000,0.18679,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,6,0,0.11144,0.48538,13.13607,0,1,0,0.01781,0.00000,0.03870,0.0,0.27503,0.96058,-0.27801,-0.01458,-0.00878,0.18845,0.26591,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,7,0,0.18418,0.41704,4.19638,0,1,0,0.13233,0.00000,0.10776,0.0,0.27100,0.44150,-0.89726,0.03678,0.02235,0.10152,0.25977,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,8,0,0.18019,0.41254,8.42268,0,1,0,0.11860,0.00000,0.09699,0.0,0.26137,0.65852,0.75256,0.00280,0.01615,0.12136,0.25119,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,9,0,0.14319,0.38529,5.54163,0,1,0,0.16179,0.00000,0.13089,0.0,0.23176,0.99982,0.01905,-0.02019,0.03107,0.11036,0.22210,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,10,0,0.14748,0.34010,8.13749,0,1,0,0.04230,0.00000,0.05480,0.0,0.20927,0.95261,0.30419,-0.07662,-0.07102,0.09833,0.19929,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,11,0,0.32154,0.24292,6.22733,0,1,0,0.00770,0.00000,0.03327,0.0,0.13872,0.99404,-0.10905,-0.05301,-0.09461,0.00000,0.13298,0.7400,0.06000,0.04400,random
random_push,sensor_conflict,0,12,0,0.32591,0.23798,0.00000,0,0,0,0.12184,0.00000,0.09953,0.0,0.16701,0.99995,-0.01006,0.12415,0.01314,0.00000,0.16010,0.7400,0.06000,0.04400,random
